osm_id,name,name:en,int_name,old_name,old_name:en,number,street,postal_code,city,country,country_code,lat,lon,website,phone,fax,tags,description,date_added,wikidata
784437426,,,,,,,,75007,Paris,France,fr,48.8599208,2.3278392,,,,,,2020-11-05T03:00:12Z,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,osm:museum,,,
784437445,,,,,,,,75007,Paris,France,fr,48.8597437,2.3259203,,,,,,2020-11-05T03:00:12Z,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,osm:museum,,,
784437475,,,,,,,,75007,Paris,France,fr,48.8604277,2.3261772,,,,osm:museum,,2010-06-23T15:11:32Z,
784437478,,,,,,,,75007,Paris,France,fr,48.859895,2.3278697,,,,osm:museum,,2010-06-23T15:11:32Z,
784437488,,,,,,,,75007,Paris,France,fr,48.8600111,2.3253565,,,,osm:museum,,2010-06-23T15:11:32Z,
784437494,,,,,,,,75007,Paris,France,fr,48.8603681,2.3263439,,,,osm:museum,,2010-06-23T15:11:32Z,
784437498,,,,,,,,75007,Paris,France,fr,48.8601902,2.3269065,,,,osm:museum,,2010-06-23T15:11:32Z,
784437501,,,,,,,,75007,Paris,France,fr,48.8601464,2.3270759,,,,osm:museum,,2010-06-23T15:11:32Z,
784437522,,,,,,,,75007,Paris,France,fr,48.8604224,2.3256393,,,,osm:museum,,2010-06-23T15:11:33Z,
784437550,,,,,,,,75007,Paris,France,fr,48.8604137,2.3261841,,,,osm:museum,,2010-06-23T15:11:33Z,
784437558,,,,,,,,75007,Paris,France,fr,48.8600784,2.325179,,,,osm:museum,,2010-06-23T15:11:33Z,
784437586,,,,,,,,75007,Paris,France,fr,48.8600327,2.3274515,,,,osm:museum,,2010-06-23T15:11:34Z,
784437591,,,,,,,,75007,Paris,France,fr,48.8602669,2.3266779,,,,osm:museum,,2010-06-23T15:11:34Z,
784437594,,,,,,,,75007,Paris,France,fr,48.8603538,2.3263661,,,,osm:museum,,2010-06-23T15:11:34Z,
784437597,,,,,,,,75007,Paris,France,fr,48.8592911,2.3274502,,,,osm:museum,,2010-06-23T15:11:34Z,
784437602,,,,,,,,75007,Paris,France,fr,48.8598973,2.3278714,,,,osm:museum,,2010-06-23T15:11:34Z,
784437606,,,,,,,,75007,Paris,France,fr,48.8603056,2.3265503,,,,osm:museum,,2010-06-23T15:11:34Z,
784437610,,,,,,,,75007,Paris,France,fr,48.8605465,2.3257271,,,,osm:museum,,2010-06-23T15:11:34Z,
784437616,,,,,,,,75007,Paris,France,fr,48.860437,2.3260882,,,,osm:museum,,2010-06-23T15:11:34Z,
784437637,,,,,,,,75007,Paris,France,fr,48.8598862,2.3254262,,,,osm:museum,,2010-06-23T15:11:34Z,
784437642,,,,,,,,75007,Paris,France,fr,48.8592922,2.3274473,,,,osm:museum,,2010-06-23T15:11:34Z,
784437645,,,,,,,,75007,Paris,France,fr,48.8602993,2.3265463,,,,osm:museum,,2010-06-23T15:11:34Z,
784437652,,,,,,,,75007,Paris,France,fr,48.8594629,2.32757,,,,osm:museum,,2010-06-23T15:11:34Z,
784437667,,,,,,,,75007,Paris,France,fr,48.8603936,2.3262503,,,,osm:museum,,2010-06-23T15:11:34Z,
784437685,,,,,,,,75007,Paris,France,fr,48.8603992,2.3262708,,,,osm:museum,,2010-06-23T15:11:35Z,
784437695,,,,,,,,75007,Paris,France,fr,48.8601964,2.3269111,,,,osm:museum,,2010-06-23T15:11:35Z,
784437698,,,,,,,,75007,Paris,France,fr,48.8597596,2.3277786,,,,osm:museum,,2010-06-23T15:11:35Z,
784437701,,,,,,,,75007,Paris,France,fr,48.8603971,2.3262532,,,,osm:museum,,2010-06-23T15:11:35Z,
784437704,,,,,,,,75007,Paris,France,fr,48.8601355,2.3270868,,,,osm:museum,,2010-06-23T15:11:35Z,
784437706,,,,,,,,75007,Paris,France,fr,48.8603922,2.3262454,,,,osm:museum,,2010-06-23T15:11:35Z,
784437724,,,,,,,,75007,Paris,France,fr,48.8602511,2.3267306,,,,osm:museum,,2010-06-23T15:11:35Z,
784437732,,,,,,,,75007,Paris,France,fr,48.8604171,2.3261866,,,,osm:museum,,2010-06-23T15:11:35Z,
784437748,,,,,,,,75007,Paris,France,fr,48.8602448,2.3267263,,,,osm:museum,,2010-06-23T15:11:35Z,
784437752,,,,,,,,75007,Paris,France,fr,48.859825,2.3256454,,,,,,2020-11-05T03:00:12Z,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,osm:museum,,,
784437783,,,,,,,,75007,Paris,France,fr,48.8599241,2.3252951,,,,osm:museum,,2010-06-23T15:11:36Z,
784437792,,,,,,,,75007,Paris,France,fr,48.8599149,2.3278587,,,,osm:museum,,2010-06-23T15:11:36Z,
784437800,,,,,,,,75007,Paris,France,fr,48.8600219,2.325364,,,,osm:museum,,2010-06-23T15:11:36Z,
784437802,,,,,,,,75007,Paris,France,fr,48.8603359,2.3255794,,,,osm:museum,,2010-06-23T15:11:36Z,
784437805,,,,,,,,75007,Paris,France,fr,48.8599909,2.3276087,,,,osm:museum,,2010-06-23T15:11:36Z,
784437812,,,,,,,,75007,Paris,France,fr,48.8604213,2.3261732,,,,osm:museum,,2010-06-23T15:11:36Z,
784437829,,,,,,,,75007,Paris,France,fr,48.8604801,2.325946,,,,,,2020-11-05T03:00:12Z,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,osm:museum,,,
784437834,,,,,,,,75007,Paris,France,fr,48.8604101,2.3261861,,,,osm:museum,,2010-06-23T15:11:36Z,
784437844,,,,,,,,75007,Paris,France,fr,48.8596358,2.3262852,,,,,,2020-11-05T03:00:12Z,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,osm:museum,,,
784437854,,,,,,,,75007,Paris,France,fr,48.8600486,2.3273989,,,,osm:museum,,2010-06-23T15:11:36Z,
784437858,,,,,,,,75007,Paris,France,fr,48.8599703,2.3276883,,,,osm:museum,,2010-06-23T15:11:36Z,
784437861,,,,,,,,75007,Paris,France,fr,48.8600425,2.3273946,,,,osm:museum,,2010-06-23T15:11:36Z,
784437864,,,,,,,,75007,Paris,France,fr,48.8600265,2.3274473,,,,osm:museum,,2010-06-23T15:11:36Z,
784437880,,,,,,,,75007,Paris,France,fr,48.8603835,2.3263234,,,,osm:museum,,2010-06-23T15:11:37Z,
784437891,,,,,,,,75007,Paris,France,fr,48.8599417,2.3277822,,,,osm:museum,,2010-06-23T15:11:37Z,
784437895,,,,,,,,75007,Paris,France,fr,48.8603768,2.3253866,,,,osm:museum,,2010-06-23T15:11:37Z,
784437898,,,,,,,,75007,Paris,France,fr,48.8603929,2.3262669,,,,osm:museum,,2010-06-23T15:11:37Z,
784437901,,,,,,,,75007,Paris,France,fr,48.8599641,2.3276843,,,,osm:museum,,2010-06-23T15:11:37Z,
784437905,,,,,,,,75007,Paris,France,fr,48.86036,2.3263707,,,,osm:museum,,2010-06-23T15:11:37Z,
784437908,,,,,,,,75007,Paris,France,fr,48.859889,2.3254288,,,,osm:museum,,2010-06-23T15:11:37Z,
784437912,,,,,,,,75007,Paris,France,fr,48.8600969,2.3272144,,,,osm:museum,,2010-06-23T15:11:37Z,
784437930,,,,,,,,75007,Paris,France,fr,48.8604128,2.3261875,,,,osm:museum,,2010-06-23T15:11:37Z,
784437938,,,,,,,,75007,Paris,France,fr,48.8599941,2.3275791,,,,osm:museum,,2010-06-23T15:11:37Z,
784437941,,,,,,,,75007,Paris,France,fr,48.8599399,2.327764,,,,osm:museum,,2010-06-23T15:11:37Z,
784437945,,,,,,,,75007,Paris,France,fr,48.8599598,2.327698,,,,osm:museum,,2010-06-23T15:11:37Z,
784437951,,,,,,,,75007,Paris,France,fr,48.8599263,2.3252943,,,,osm:museum,,2010-06-23T15:11:37Z,
784437958,,,,,,,,75007,Paris,France,fr,48.860373,2.3263473,,,,osm:museum,,2010-06-23T15:11:37Z,
784444641,,,,,,,,42100,Saint-Étienne,France,fr,45.423468,4.4078418,,,,osm:museum,,2015-07-07T09:52:05Z,
784450945,,,,,,,,75010,Paris,France,fr,48.8722448,2.3679736,,,,osm:museum,,2010-06-23T15:16:24Z,
784451201,,,,,,,,75010,Paris,France,fr,48.8720254,2.368128,,,,osm:museum,,2010-06-23T15:16:38Z,
784456964,,,,,,,,42100,Saint-Étienne,France,fr,45.4234656,4.4077681,,,,osm:museum,,2015-07-07T09:52:05Z,
784457405,,,,,,,,75010,Paris,France,fr,48.8723523,2.3681639,,,,osm:museum,,2010-06-23T15:19:43Z,
784466541,,,,,,,,42100,Saint-Étienne,France,fr,45.4234168,4.4079376,,,,osm:museum,,2015-07-07T09:52:05Z,
784486756,,,,,,,,42100,Saint-Étienne,France,fr,45.4233169,4.4079317,,,,osm:museum,,2015-07-07T09:52:05Z,
784486899,,,,,,,,75010,Paris,France,fr,48.8722856,2.3679036,,,,osm:museum,,2010-06-23T15:29:57Z,
784488104,,,,,,,,75010,Paris,France,fr,48.8722814,2.3680681,,,,osm:museum,,2010-06-23T15:30:21Z,
784510709,,,,,,,,42100,Saint-Étienne,France,fr,45.4233663,4.4079538,,,,osm:museum,,2015-07-07T09:52:05Z,
784527959,,,,,,,,42000,Saint-Étienne,France,fr,45.4511245,4.3847884,,,,osm:museum,,2010-06-23T15:47:21Z,
784546956,,,,,,,,42100,Saint-Étienne,France,fr,45.4234087,4.40768,,,,osm:museum,,2015-07-07T09:52:04Z,
784571599,,,,,,,,42000,Saint-Étienne,France,fr,45.4315579,4.3865982,,,,osm:museum,,2014-06-04T08:26:47Z,
784579562,,,,,,,,42100,Saint-Étienne,France,fr,45.4234549,4.4078875,,,,osm:museum,,2015-07-07T09:52:05Z,
784587397,,,,,,,,42100,Saint-Étienne,France,fr,45.4232713,4.4078303,,,,osm:museum,,2015-07-07T09:52:04Z,
784660546,,,,,,,,42100,Saint-Étienne,France,fr,45.4234315,4.4079242,,,,osm:museum,,2015-07-07T09:52:05Z,
784677497,,,,,,,,42000,Saint-Étienne,France,fr,45.4316886,4.3870781,,,,osm:museum,,2014-06-04T08:26:47Z,
784732531,,,,,,,,66420,Le Barcarès,France,fr,42.7872455,3.0368295,,,,osm:museum,,2012-05-21T13:36:46Z,
784764311,,,,,,,,42000,Saint-Étienne,France,fr,45.4316916,4.3868334,,,,osm:museum,,2014-06-04T08:26:47Z,
784775051,,,,,,,,42100,Saint-Étienne,France,fr,45.4233837,4.4079526,,,,osm:museum,,2015-07-07T09:52:05Z,
784782600,,,,,,,,42100,Saint-Étienne,France,fr,45.4233574,4.4076703,,,,osm:museum,,2015-07-07T09:52:04Z,
784786009,,,,,,,,42100,Saint-Étienne,France,fr,45.4232861,4.4077351,,,,osm:museum,,2015-07-07T09:52:04Z,
784790450,,,,,,,,66420,Le Barcarès,France,fr,42.787319,3.0369505,,,,osm:museum,,2012-05-21T14:02:00Z,
784796525,,,,,,,,42000,Saint-Étienne,France,fr,45.4511646,4.3850897,,,,osm:museum,,2010-06-23T17:23:30Z,
784800360,,,,,,,,42000,Saint-Étienne,France,fr,45.4316538,4.3865704,,,,osm:museum,,2014-06-04T08:26:47Z,
784800483,,,,,,,,42000,Saint-Étienne,France,fr,45.4316,4.3870543,,,,osm:museum,,2014-06-04T08:26:47Z,
784802819,,,,,,,,42100,Saint-Étienne,France,fr,45.4233921,4.4076725,,,,osm:museum,,2015-07-07T09:52:04Z,
784805195,,,,,,,,42100,Saint-Étienne,France,fr,45.423349,4.4079506,,,,osm:museum,,2015-07-07T09:52:05Z,
784805797,,,,,,,,42000,Saint-Étienne,France,fr,45.4313717,4.3871703,,,,osm:museum,,2014-06-04T08:26:47Z,
784815411,,,,,,,,42100,Saint-Étienne,France,fr,45.4232912,4.4078984,,,,osm:museum,,2015-07-07T09:52:05Z,
784819523,,,,,,,,66420,Le Barcarès,France,fr,42.787327,3.0368493,,,,osm:museum,,2012-05-21T14:11:01Z,
784819739,,,,,,,,66420,Le Barcarès,France,fr,42.7872235,3.0369594,,,,osm:museum,,2012-05-21T14:11:04Z,
784824833,,,,,,,,42100,Saint-Étienne,France,fr,45.4233095,4.4076986,,,,osm:museum,,2015-07-07T09:52:04Z,
784830191,,,,,,,,42100,Saint-Étienne,France,fr,45.423303,4.4079167,,,,osm:museum,,2015-07-07T09:52:05Z,
784843937,,,,,,,,42100,Saint-Étienne,France,fr,45.4234443,4.4079073,,,,osm:museum,,2015-07-07T09:52:05Z,
784847858,,,,,,,,42000,Saint-Étienne,France,fr,45.4494176,4.3852435,,,,osm:museum,,2010-06-23T17:36:13Z,
784856416,,,,,,,,42100,Saint-Étienne,France,fr,45.4234629,4.4078655,,,,osm:museum,,2015-07-07T09:52:05Z,
784869794,,,,,,,,42000,Saint-Étienne,France,fr,45.431655,4.386844,,,,osm:museum,,2014-06-04T08:26:47Z,
784906422,,,,,,,,42000,Saint-Étienne,France,fr,45.4494662,4.3855926,,,,osm:museum,,2010-06-23T17:50:23Z,
784917714,,,,,,,,42100,Saint-Étienne,France,fr,45.4234242,4.4076915,,,,osm:museum,,2015-07-07T09:52:04Z,
784938125,,,,,,,,57045,Metz,France,fr,49.1218783,6.1784922,,,,osm:museum,,2010-06-23T17:57:08Z,
784938128,,,,,,,,57045,Metz,France,fr,49.1212389,6.1780361,,,,osm:museum,,2010-06-23T17:57:08Z,
784938164,,,,,,,,57045,Metz,France,fr,49.1207661,6.1786072,,,,osm:museum,,2010-06-23T17:57:08Z,
784938200,,,,,,,,57045,Metz,France,fr,49.1207504,6.1787403,,,,osm:museum,,2010-06-23T17:57:08Z,
784938214,,,,,,,,57045,Metz,France,fr,49.1217697,6.1783608,,,,osm:museum,,2010-06-23T17:57:09Z,
784938216,,,,,,,,57045,Metz,France,fr,49.1210716,6.1779139,,,,osm:museum,,2010-06-23T17:57:09Z,
784938242,,,,,,,,57045,Metz,France,fr,49.1216025,6.1783413,,,,osm:museum,,2016-11-08T00:01:55Z,
784938252,,,,,,,,57045,Metz,France,fr,49.1217364,6.178345,,,,osm:museum,,2010-06-23T17:57:09Z,
784938262,,,,,,,,57045,Metz,France,fr,49.120745,6.1786531,,,,osm:museum,,2010-06-23T17:57:09Z,
784938300,,,,,,,,57045,Metz,France,fr,49.1207668,6.1788463,,,,osm:museum,,2010-06-23T17:57:09Z,
784938303,,,,,,,,57045,Metz,France,fr,49.121822,6.1789079,,,,osm:museum,,2010-06-23T17:57:09Z,
784938307,,,,,,,,57045,Metz,France,fr,49.120765,6.178604,,,,osm:museum,,2010-06-23T17:57:09Z,
784938317,,,,,,,,57045,Metz,France,fr,49.1216357,6.1783762,,,,osm:museum,,2010-06-23T17:57:09Z,
784938319,,,,,,,,57045,Metz,France,fr,49.1207756,6.1787706,,,,osm:museum,,2010-06-23T17:57:10Z,
784938322,,,,,,,,57045,Metz,France,fr,49.120721,6.1787047,,,,osm:museum,,2010-06-23T17:57:10Z,
784938332,,,,,,,,57045,Metz,France,fr,49.1209914,6.1781109,,,,osm:museum,,2010-06-23T17:57:10Z,
784938351,,,,,,,,57045,Metz,France,fr,49.120917,6.1782761,,,,osm:museum,,2010-06-23T17:57:10Z,
784938354,,,,,,,,57045,Metz,France,fr,49.1207522,6.1787243,,,,osm:museum,,2010-06-23T17:57:10Z,
784938373,,,,,,,,57045,Metz,France,fr,49.1208976,6.1789853,,,,osm:museum,,2010-06-23T17:57:10Z,
784938380,,,,,,,,57045,Metz,France,fr,49.1212731,6.1780733,,,,osm:museum,,2010-06-23T17:57:10Z,
784938410,,,,,,,,57045,Metz,France,fr,49.120742,6.1786497,,,,osm:museum,,2010-06-23T17:57:10Z,
784938426,,,,,,,,57045,Metz,France,fr,49.1207788,6.1788164,,,,osm:museum,,2010-06-23T17:57:10Z,
784938436,,,,,,,,57045,Metz,France,fr,49.1207632,6.1787547,,,,osm:museum,,2010-06-23T17:57:10Z,
784938474,,,,,,,,57045,Metz,France,fr,49.1207838,6.1787637,,,,osm:museum,,2010-06-23T17:57:11Z,
784938477,,,,,,,,57045,Metz,France,fr,49.1219575,6.1786033,,,,osm:museum,,2010-06-23T17:57:11Z,
784938486,,,,,,,,57045,Metz,France,fr,49.1210742,6.1779126,,,,osm:museum,,2010-06-23T17:57:11Z,
784938506,,,,,,,,57045,Metz,France,fr,49.121293,6.1780299,,,,osm:museum,,2010-06-23T17:57:11Z,
784938541,,,,,,,,57045,Metz,France,fr,49.1207679,6.1785967,,,,osm:museum,,2010-06-23T17:57:12Z,
784938554,,,,,,,,57045,Metz,France,fr,49.1207885,6.1788166,,,,osm:museum,,2010-06-23T17:57:12Z,
784938564,,,,,,,,57045,Metz,France,fr,49.1218256,6.1784157,,,,osm:museum,,2010-06-23T17:57:12Z,
784938567,,,,,,,,57045,Metz,France,fr,49.120987,6.1781049,,,,osm:museum,,2010-06-23T17:57:12Z,
784938579,,,,,,,,57045,Metz,France,fr,49.1207457,6.1787227,,,,osm:museum,,2010-06-23T17:57:12Z,
784938595,,,,,,,,57045,Metz,France,fr,49.1210906,6.1778767,,,,osm:museum,,2010-06-23T17:57:12Z,
784938623,,,,,,,,57045,Metz,France,fr,49.1207449,6.1786448,,,,osm:museum,,2010-06-23T17:57:13Z,
784938650,,,,,,,,57045,Metz,France,fr,49.1207793,6.1787542,,,,osm:museum,,2010-06-23T17:57:13Z,
784938670,,,,,,,,57045,Metz,France,fr,49.1210189,6.1780349,,,,osm:museum,,2010-06-23T17:57:13Z,
784938696,,,,,,,,57045,Metz,France,fr,49.1213398,6.1780807,,,,osm:museum,,2010-06-23T17:57:13Z,
784938725,,,,,,,,57045,Metz,France,fr,49.120788,6.178806,,,,osm:museum,,2010-06-23T17:57:13Z,
784938727,,,,,,,,57045,Metz,France,fr,49.1218771,6.1787696,,,,osm:museum,,2010-06-23T17:57:13Z,
784938734,,,,,,,,57045,Metz,France,fr,49.1218222,6.1784226,,,,osm:museum,,2010-06-23T17:57:14Z,
784938759,,,,,,,,57045,Metz,France,fr,49.1207965,6.1788801,,,,osm:museum,,2010-06-23T17:57:14Z,
784938762,,,,,,,,57045,Metz,France,fr,49.1212385,6.1780314,,,,osm:museum,,2010-06-23T17:57:14Z,
784938799,,,,,,,,57045,Metz,France,fr,49.1207712,6.1785961,,,,osm:museum,,2010-06-23T17:57:14Z,
784938849,,,,,,,,57045,Metz,France,fr,49.1217487,6.1783162,,,,osm:museum,,2010-06-23T17:57:15Z,
784938867,,,,,,,,57045,Metz,France,fr,49.120745,6.1787306,,,,osm:museum,,2010-06-23T17:57:15Z,
784938882,,,,,,,,57045,Metz,France,fr,49.1210178,6.178031,,,,osm:museum,,2010-06-23T17:57:15Z,
784938886,,,,,,,,57045,Metz,France,fr,49.1218419,6.1784421,,,,osm:museum,,2010-06-23T17:57:15Z,
784938900,,,,,,,,57045,Metz,France,fr,49.1218504,6.1790578,,,,osm:museum,,2013-12-26T20:10:31Z,
784938918,,,,,,,,57045,Metz,France,fr,49.1216763,6.1782978,,,,osm:museum,,2010-06-23T17:57:15Z,
784938924,,,,,,,,57045,Metz,France,fr,49.1207482,6.1786462,,,,osm:museum,,2010-06-23T17:57:15Z,
784938957,,,,,,,,57045,Metz,France,fr,49.1207693,6.1787616,,,,osm:museum,,2010-06-23T17:57:16Z,
784938970,,,,,,,,57045,Metz,France,fr,49.1217772,6.1783405,,,,osm:museum,,2010-06-23T17:57:16Z,
784938973,,,,,,,,57045,Metz,France,fr,49.1209339,6.178238,,,,osm:museum,,2010-06-23T17:57:16Z,
784938992,,,,,,,,57045,Metz,France,fr,49.1207994,6.1788799,,,,osm:museum,,2010-06-23T17:57:16Z,
784938994,,,,,,,,57045,Metz,France,fr,49.121351,6.1780606,,,,osm:museum,,2013-03-20T10:10:54Z,
784939029,,,,,,,,57045,Metz,France,fr,49.1208104,6.1785099,,,,osm:museum,,2010-06-23T17:57:16Z,
784939039,,,,,,,,57045,Metz,France,fr,49.1207798,6.178806,,,,osm:museum,,2010-06-23T17:57:16Z,
784940058,,,,,,,,42000,Saint-Étienne,France,fr,45.4494796,4.3856323,,,,osm:museum,,2010-06-23T17:57:31Z,
784955658,,,,,,,,37460,Nouans-les-Fontaines,France,fr,47.136879,1.2982596,,,,osm:museum,,2010-06-23T18:01:08Z,
784961975,,,,,,,,37460,Nouans-les-Fontaines,France,fr,47.1367781,1.2983546,,,,osm:museum,,2010-06-23T18:02:22Z,
784963743,,,,,,,,37460,Nouans-les-Fontaines,France,fr,47.1368732,1.2983101,,,,osm:museum,,2010-06-23T18:02:46Z,
784964881,,,,,,,,37460,Nouans-les-Fontaines,France,fr,47.136903,1.2983751,,,,osm:museum,,2010-06-23T18:03:00Z,
784968225,,,,,,,,37460,Nouans-les-Fontaines,France,fr,47.13686,1.2983676,,,,osm:museum,,2010-06-23T18:03:34Z,
784978603,,,,,,,,37460,Nouans-les-Fontaines,France,fr,47.1368906,1.2983164,,,,osm:museum,,2010-06-23T18:05:34Z,
784979079,,,,,,,,37460,Nouans-les-Fontaines,France,fr,47.1367867,1.2982082,,,,osm:museum,,2010-06-23T18:05:40Z,
785956756,,,,,,,,64140,Billère,France,fr,43.3019087,-0.3998135,,,,osm:museum,,2018-10-02T12:23:17Z,
786033239,,,,,,,,76000,Rouen,France,fr,49.4403978,1.0958285,,,,osm:museum,,2010-06-23T21:58:47Z,
786033627,,,,,,,,76000,Rouen,France,fr,49.4404376,1.0958663,,,,osm:museum,,2010-06-23T21:58:53Z,
786034311,,,,,,,,76000,Rouen,France,fr,49.4405402,1.0956729,,,,osm:museum,,2010-06-23T21:59:05Z,
786034389,,,,,,,,76000,Rouen,France,fr,49.4404459,1.0959914,,,,osm:museum,,2010-06-23T21:59:06Z,
786034792,,,,,,,,76000,Rouen,France,fr,49.4405313,1.0956659,,,,osm:museum,,2010-06-23T21:59:13Z,
786035643,,,,,,,,76000,Rouen,France,fr,49.4404128,1.0957894,,,,osm:museum,,2010-06-23T21:59:26Z,
786035799,,,,,,,,76000,Rouen,France,fr,49.4404286,1.0960011,,,,osm:museum,,2010-06-23T21:59:28Z,
786131888,,,,,,,,86300,Chauvigny,France,fr,46.5706327,0.6486524,,,,osm:museum,,2010-06-23T22:36:42Z,
786133667,,,,,,,,86300,Chauvigny,France,fr,46.5707266,0.6485878,,,,osm:museum,,2010-06-23T22:37:09Z,
786134712,,,,,,,,86300,Chauvigny,France,fr,46.5706382,0.6486512,,,,osm:museum,,2010-06-23T22:37:24Z,
786134937,,,,,,,,86300,Chauvigny,France,fr,46.5706806,0.6485972,,,,osm:museum,,2010-06-23T22:37:27Z,
786134949,,,,,,,,86300,Chauvigny,France,fr,46.5706723,0.6486004,,,,osm:museum,,2010-06-23T22:37:27Z,
786135177,,,,,,,,86300,Chauvigny,France,fr,46.5706271,0.6486526,,,,osm:museum,,2010-06-23T22:37:31Z,
786135308,,,,,,,,86300,Chauvigny,France,fr,46.570629,0.6486088,,,,osm:museum,,2010-06-23T22:37:33Z,
786135853,,,,,,,,86300,Chauvigny,France,fr,46.5706688,0.648608,,,,osm:museum,,2010-06-23T22:37:40Z,
786136139,,,,,,,,86300,Chauvigny,France,fr,46.5707613,0.6486561,,,,osm:museum,,2010-06-23T22:37:44Z,
786137640,,,,,,,,86300,Chauvigny,France,fr,46.5707293,0.648583,,,,osm:museum,,2010-06-23T22:38:03Z,
786137645,,,,,,,,86300,Chauvigny,France,fr,46.5707734,0.6487497,,,,osm:museum,,2010-06-23T22:38:03Z,
786137748,,,,,,,,86300,Chauvigny,France,fr,46.5707338,0.64858,,,,osm:museum,,2010-06-23T22:38:05Z,
786138553,,,,,,,,86300,Chauvigny,France,fr,46.5707877,0.6488143,,,,osm:museum,,2010-06-23T22:38:18Z,
786138607,,,,,,,,86300,Chauvigny,France,fr,46.5707699,0.6488486,,,,osm:museum,,2010-06-23T22:38:19Z,
786139460,,,,,,,,86300,Chauvigny,France,fr,46.5706336,0.6486095,,,,osm:museum,,2010-06-23T22:38:31Z,
786139919,,,,,,,,86300,Chauvigny,France,fr,46.5707547,0.648607,,,,osm:museum,,2010-06-23T22:38:36Z,
786143018,,,,,,,,86300,Chauvigny,France,fr,46.570689,0.6486015,,,,osm:museum,,2010-06-23T22:39:06Z,
786144077,,,,,,,,86300,Chauvigny,France,fr,46.5706149,0.648642,,,,osm:museum,,2010-06-23T22:39:15Z,
786145978,,,,,,,,86300,Chauvigny,France,fr,46.5707295,0.6488643,,,,osm:museum,,2010-06-23T22:39:32Z,
786146916,,,,,,,,86300,Chauvigny,France,fr,46.570784,0.6488154,,,,osm:museum,,2010-06-23T22:39:41Z,
786149996,,,,,,,,86300,Chauvigny,France,fr,46.5706796,0.6485973,,,,osm:museum,,2010-06-23T22:40:17Z,
786150751,,,,,,,,86300,Chauvigny,France,fr,46.5707919,0.6488402,,,,osm:museum,,2010-06-23T22:40:26Z,
786151070,,,,,,,,86300,Chauvigny,France,fr,46.5707375,0.6485789,,,,osm:museum,,2010-06-23T22:40:30Z,
786151954,,,,,,,,86300,Chauvigny,France,fr,46.5707415,0.648861,,,,osm:museum,,2010-06-23T22:40:41Z,
786153214,,,,,,,,86300,Chauvigny,France,fr,46.5707805,0.6487773,,,,osm:museum,,2010-06-23T22:40:57Z,
786153522,,,,,,,,86300,Chauvigny,France,fr,46.5707421,0.6485787,,,,osm:museum,,2010-06-23T22:41:01Z,
786153893,,,,,,,,86300,Chauvigny,France,fr,46.5707011,0.648874,,,,osm:museum,,2010-06-23T22:41:05Z,
786154358,,,,,,,,86300,Chauvigny,France,fr,46.5706374,0.6486121,,,,osm:museum,,2010-06-23T22:41:11Z,
786155366,,,,,,,,86300,Chauvigny,France,fr,46.5707709,0.6488532,,,,osm:museum,,2010-06-23T22:41:23Z,
786157150,,,,,,,,86300,Chauvigny,France,fr,46.5706129,0.6486356,,,,osm:museum,,2010-06-23T22:41:45Z,
786161443,,,,,,,,86300,Chauvigny,France,fr,46.5706225,0.648651,,,,osm:museum,,2010-06-23T22:42:31Z,
786161470,,,,,,,,86300,Chauvigny,France,fr,46.5706137,0.648629,,,,osm:museum,,2010-06-23T22:42:31Z,
786163594,,,,,,,,86300,Chauvigny,France,fr,46.570754,0.6486136,,,,osm:museum,,2010-06-23T22:42:58Z,
786164474,,,,,,,,86300,Chauvigny,France,fr,46.5707777,0.6487793,,,,osm:museum,,2010-06-23T22:43:10Z,
786165151,,,,,,,,86300,Chauvigny,France,fr,46.5707921,0.6488467,,,,osm:museum,,2010-06-23T22:43:18Z,
786168679,,,,,,,,86300,Chauvigny,France,fr,46.570768,0.6487136,,,,osm:museum,,2010-06-23T22:44:03Z,
786171172,,,,,,,,86300,Chauvigny,France,fr,46.5707546,0.6485996,,,,osm:museum,,2010-06-23T22:44:29Z,
786173200,,,,,,,,86300,Chauvigny,France,fr,46.5706759,0.6485974,,,,osm:museum,,2010-06-23T22:44:49Z,
786177854,,,,,,,,86300,Chauvigny,France,fr,46.5706187,0.6486474,,,,osm:museum,,2010-06-23T22:45:33Z,
786177895,,,,,,,,86300,Chauvigny,France,fr,46.5706727,0.6488454,,,,osm:museum,,2010-06-23T22:45:33Z,
786177992,,,,,,,,86300,Chauvigny,France,fr,46.5707524,0.6485848,,,,osm:museum,,2010-06-23T22:45:34Z,
786180126,,,,,,,,86300,Chauvigny,France,fr,46.5706809,0.6488804,,,,osm:museum,,2010-06-23T22:45:58Z,
786180245,,,,,,,,86300,Chauvigny,France,fr,46.5707717,0.6487116,,,,osm:museum,,2010-06-23T22:45:59Z,
786184085,,,,,,,,86300,Chauvigny,France,fr,46.5706431,0.6486184,,,,osm:museum,,2010-06-23T22:46:43Z,
786185248,,,,,,,,86300,Chauvigny,France,fr,46.5706181,0.6486176,,,,osm:museum,,2010-06-23T22:46:59Z,
