id,osm_id,name,city,country,country_code,status,year,stats,tags
7744501,,Ecomusée,SAVIGNY-LE-TEMPLE,France,fr,open,2002,payant:0;gratuit:4851;total:4851,;label:musee de france
9306601,,Musée d'Art et d'Histoire,SAINT-DENIS,France,fr,open,2002,payant:24133;gratuit:0;total:24133,;label:musee de france
9520501,,Musée de la Renaissance - Château d'Ecouen,ECOUEN,France,fr,open,2002,payant:15717;gratuit:36022;total:51739;mdf-date:06/01/2002,;label:musee de france
9531301,,Musée d'Art et d'Histoire Louis Senlecq,L'ISLE-ADAM,France,fr,open,2002,payant:2401;gratuit:13284;total:15685,;label:musee de france
9535101,,Musée intercommunal d’histoire et d’archéologie de Louvres,ROISSY-EN-FRANCE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
7835001,,Musée Promenade Marly/Louveciennes,LOUVECIENNES,France,fr,open,2002,payant:3062;gratuit:3128;total:6190,;label:musee de france
9741101,,Musée Départemental de la Réunion - Musée Léon Dierx,SAINT-DENIS,France,fr,open,2002,payant:0;gratuit:18992;total:18992,;label:musee de france
9743501,,Musée Historique de Villèle,SAINT-GILLES-LES-HAUTS,France,fr,open,2002,payant:14553;gratuit:17500;total:32053,;label:musee de france
1126202,,Musée Archéologique - Ensemble monumental de Narbonne,NARBONNE,France,fr,open,2002,payant:0;gratuit:0;total:;mdf-date:2002-06-13 00:00:00,;label:musee de france
3035101,,Musée Pierre de Luxembourg,VILLENEUVE-LES-AVIGNON,France,fr,open,2002,payant:5560;gratuit:1779;total:7339,;label:musee de france
3403201,,Musée des Beaux-Arts de Béziers,BEZIERS,France,fr,open,2002,payant:11735;gratuit:0;total:11735,;label:musee de france
3403901,,Musée de l'Etang de Thau,BOUZIGUES,France,fr,open,2002,payant:21559;gratuit:447;total:22006,;label:musee de france
3411901,,Musée de la Cloche et de la Sonnaille,HEREPIAN,France,fr,open,2002,payant:7912;gratuit:1352;total:9264,;label:musee de france
3417209,,Musée du Vieux Montpellier,MONTPELLIER,France,fr,open,2002,payant:0;gratuit:6054;total:6054,;label:musee de france
4811601,,Ecomusée du Mont Lozère,LE PONT DE MONTVERT,France,fr,open,2002,payant:3851;gratuit:3140;total:6991,;label:musee de france
6613603,,Musée Hyacinthe Rigaud,PERPIGNAN,France,fr,open,2002,payant:3345;gratuit:2616;total:5961,;label:musee de france
1927501,,Musée du Pays d'Ussel,USSEL,France,fr,open,2002,payant:0;gratuit:2950;total:2950;mdf-date:08/08/2002,;label:musee de france
2309601,,Musée d'Art et d'Archéologie,GUERET,France,fr,open,2002,payant:4711;gratuit:7125;total:11836,;label:musee de france
5415401,,Les Sources d'Hercule,DENEUVRE,France,fr,open,2002,payant:5799;gratuit:749;total:6548,;label:musee de france
5432301,,Musée Municipal des Emaux et Faïences,LONGWY,France,fr,open,2002,payant:3708;gratuit:2134;total:5842,;label:musee de france
5439506,,Musée des Beaux-Arts de Nancy,NANCY,France,fr,open,2002,payant:50232;gratuit:66245;total:116477;mdf-date:06/01/2002,;label:musee de france
5512201,,Musée de la Céramique et de l'Ivoire,COMMERCY,France,fr,open,2002,payant:1333;gratuit:856;total:2189,;label:musee de france
5535101,,Musée Jules Bastien-Lepage - Musée de la Fortification,MONTMEDY,France,fr,open,2002,payant:21195;gratuit:536;total:21731,;label:musee de france
5730601,,Musée des Mines de fer de Lorraine,NEUFCHEF,France,fr,open,2002,payant:19700;gratuit:0;total:19700,;label:musee de france
5754001,,Musée Militaire et Erckmann-Chatrian,PHALSBOURG,France,fr,open,2002,payant:1699;gratuit:365;total:2064,;label:musee de france
9723101,,Musée de La Canne,LES TROIS ILETS,France,fr,open,2002,payant:0;gratuit:0;total:,;label:musee de france
0921101,,Musée d'Archéologie,MONTSEGUR,France,fr,open,2002,payant:34120;gratuit:0;total:34120,;label:musee de france
1208901,,Musée Régional de Géologie Pierre Vetter,DECAZEVILLE,France,fr,open,2002,payant:0;gratuit:1552;total:1552,;label:musee de france
1220201,,Musée Fenaille,RODEZ,France,fr,open,2002,payant:10278;gratuit:11878;total:22156,;label:musee de france
1225401,,Musée des Arts et Métiers Traditionnels,SALLES-LA-SOURCE,France,fr,open,2002,payant:8649;gratuit:1105;total:9754,;label:musee de france
1225501,,Musée du Charroi Rural et de l'Artisanat Traditionnel,SALMIECH,France,fr,open,2002,payant:0;gratuit:2559;total:2559,;label:musee de france
3216001,,Musée Campanaire,L'ISLE JOURDAIN,France,fr,open,2002,payant:8344;gratuit:1901;total:10245,;label:musee de france
3147201,,Musée Archéologique,SAINT-BERTRAND-DE-COMMINGES,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
3155509,,Muséum d'Histoire Naturelle,TOULOUSE,France,fr,closed,2002,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
3155501,,"Les Abattoirs, Musée d'Art Moderne et Contemporain",TOULOUSE,France,fr,open,2002,payant:30000;gratuit:64471;total:94471,;label:musee de france
3155503,,Musée Paul Dupuy,TOULOUSE,France,fr,open,2002,payant:10565;gratuit:6151;total:16716,;label:musee de france
6530601,,Musée-château Gaston Phébus,MAUVEZIN,France,fr,open,2002,payant:33099;gratuit:0;total:33099,;label:musee de france
6544001,,Musée Massey,TARBES,France,fr,open,2002,payant:1756;gratuit:1513;total:3269;mdf-date:06/10/2002,;label:musee de france
4604001,,Musée de Préhistoire de Cabrerets,CABRERETS,France,fr,open,2002,payant:81100;gratuit:600;total:81700,;label:musee de france
4610202,,Musée Champollion,FIGEAC,France,fr,open,2002,payant:29428;gratuit:0;total:29428,;label:musee de france
4610201,,Musée du Vieux Figeac,FIGEAC,France,fr,open,2002,payant:572;gratuit:364;total:936,;label:musee de france
4630901,,Musée de l'Automate,SOUILLAC,France,fr,open,2002,payant:32675;gratuit:3174;total:35849,;label:musee de france
5913501,,Musée Départemental de Flandre,CASSEL,France,fr,open,2002,payant:0;gratuit:12406;total:12406,;label:musee de france
6210801,,Musée Municipal,BERCK-SUR-MER,France,fr,open,2002,payant:8402;gratuit:0;total:8402;mdf-date:05/04/2002,;label:musee de france
1411802,,Musée de Normandie,CAEN,France,fr,open,2002,payant:83068;gratuit:0;total:83068;mdf-date:06/01/2002,;label:musee de france
1433301,,Musée d'Ethnographie et d'Arts Populaires et Musée de la Marine,HONFLEUR,France,fr,open,2002,payant:20296;gratuit:1266;total:21562,;label:musee de france
1436601,,Musée d'Art et d'Histoire de Lisieux,LISIEUX,France,fr,open,2002,payant:495;gratuit:4184;total:4679,;label:musee de france
5002901,,Musée de la Pomme et de la Poire,BARENTON,France,fr,open,2002,payant:3545;gratuit:0;total:3545,;label:musee de france
5008201,,Musée du Vieux Château,BRICQUEBEC-EN-COTENTIN,France,fr,open,2002,payant:533;gratuit:0;total:533,;label:musee de france
5021801,,Musée Richard Anacréon,GRANVILLE,France,fr,open,2002,payant:2904;gratuit:2572;total:5476,;label:musee de france
6137901,,Musée Départemental des Arts et Traditions Populaires du Perche,SAINT-CYR LA ROSIERE,France,fr,open,2002,payant:8216;gratuit:3804;total:12020,;label:musee de france
2705601,,Musée Municipal,BERNAY,France,fr,open,2002,payant:6241;gratuit:0;total:6241,;label:musee de france
2722901,,Musée de l'Ancien Evêché,EVREUX,France,fr,open,2002,payant:0;gratuit:19153;total:19153,;label:musee de france
7621701,,Château-Musée de Dieppe,DIEPPE,France,fr,open,2002,payant:38185;gratuit:5525;total:43710;mdf-date:25/05/2002,;label:musee de france
7635102,,Abbaye de Graville - Musée du Prieuré de Graville,LE HAVRE,France,fr,open,2002,payant:2040;gratuit:6035;total:8075,;label:musee de france
7649701,,Musée Départemental Pierre Corneille,LE PETIT-COURONNE,France,fr,open,2002,payant:842;gratuit:1723;total:2565,;label:musee de france
7654010,,Musée de la Céramique,ROUEN,France,fr,open,2002,payant:8100;gratuit:9012;total:17112;mdf-date:06/01/2002,;label:musee de france
7674201,,Musée Victor Hugo,VILLEQUIER,France,fr,open,2002,payant:15044;gratuit:18574;total:33618,;label:musee de france
4403601,,Musée Municipal,CHATEAUBRIANT,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
4406901,,Musée du Pays de Guérande et de la Porte Saint Michel,GUERANDE,France,fr,open,2002,payant:20945;gratuit:3034;total:23979,;label:musee de france
4410901,,Muséum d'Histoire Naturelle de Nantes,NANTES,France,fr,open,2002,payant:14317;gratuit:25696;total:40013;mdf-date:06/01/2002,;label:musee de france
4410907,,Musée  Départemental Dobrée,NANTES,France,fr,open,2002,payant:7095;gratuit:23059;total:30154;mdf-date:01/09/2002,;label:musee de france
4417501,,Musée du Chaume/Kerhinet - Parc Naturel Régional de Brière,SAINT-LYPHARD,France,fr,open,2002,payant:7510;gratuit:1104;total:8614,;label:musee de france
4932802,,Château-Musée,SAUMUR,France,fr,open,2002,payant:74050;gratuit:15774;total:89824,;label:musee de france
5306201,,Musée d'Art et d'Archéologie Hôtel Fouquet,CHATEAU-GONTIER,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
5318801,,Musée de l'Ardoise et de la Géologie,RENAZE,France,fr,open,2002,payant:1930;gratuit:1550;total:3480,;label:musee de france
7218102,,Musée de la Reine Bérengère,LE MANS,France,fr,open,2002,payant:6810;gratuit:0;total:6810;mdf-date:06/01/2002,;label:musee de france
8528401,,Musée Milcendeau Jean-Yole,SOULLANS,France,fr,open,2002,payant:1901;gratuit:2308;total:4209;mdf-date:12/12/2002,;label:musee de france
6015903,,Musée national de la Voiture et du Tourisme (Annexe du musée National du Château de Compiègne),COMPIEGNE,France,fr,open,2002,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
6017501,,Musée Gallé-Juillet,CREIL,France,fr,open,2002,payant:1334;gratuit:1695;total:3029,;label:musee de france
8062001,,Musée Alfred Danicourt,PERONNE,France,fr,open,2002,payant:0;gratuit:1555;total:1555,;label:musee de france
1601502,,Atelier - Musée du Papier,ANGOULEME,France,fr,open,2002,payant:0;gratuit:8362;total:8362,;label:musee de france
1610201,,Musée Municipal de Cognac,COGNAC,France,fr,open,2002,payant:3149;gratuit:7950;total:11099,;label:musee de france
1716801,,Musée Régional de Fouras,FOURAS,France,fr,open,2002,payant:4511;gratuit:3642;total:8153,;label:musee de france
1730004,,Musée d'Orbigny-Bernon,LA ROCHELLE,France,fr,open,2002,payant:6902;gratuit:0;total:6902;mdf-date:26/05/2002,;label:musee de france
7921601,,Musée des Ruralies,PRAHECQ,France,fr,open,2002,payant:11200;gratuit:0;total:11200,;label:musee de france
7932901,,Musée Henri Barré,THOUARS,France,fr,open,2002,payant:279;gratuit:760;total:1039,;label:musee de france
8606603,,"Musée de la Moto, de l'Automobile et du Vélo",CHATELLERAULT,France,fr,open,2002,payant:9336;gratuit:12681;total:22017,;label:musee de france
8607001,,Musée des Traditions Populaires et d'Archéologie,CHAUVIGNY,France,fr,open,2002,payant:9939;gratuit:0;total:9939,;label:musee de france
8613701,,Musée Charbonneau-Lassay,LOUDUN,France,fr,open,2002,payant:143;gratuit:186;total:329,;label:musee de france
0413501,,Musée de la Faïence,MOUSTIERS-SAINTE-MARIE,France,fr,open,2002,payant:7198;gratuit:4789;total:11987,;label:musee de france
0602902,,Musée de la Mer,CANNES,France,fr,open,2002,payant:23214;gratuit:15937;total:39151,;label:musee de france
0608305,,Musée des Beaux-Arts,MENTON,France,fr,open,2002,payant:0;gratuit:14971;total:14971,;label:musee de france
0608802,,Musée d'Art et d'Histoire,NICE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
1300101,,Musée du Pavillon de Vendôme,AIX-EN-PROVENCE,France,fr,open,2002,payant:1480;gratuit:8856;total:10336,;label:musee de france
1302201,,Musée Municipal Méditerranéen de Cassis A.T.P.,CASSIS,France,fr,open,2002,payant:163;gratuit:4260;total:4423,;label:musee de france
1305201,,Musée Frédéric Mistral,MAILLANE,France,fr,open,2002,payant:2216;gratuit:879;total:3095,;label:musee de france
1305506,,Cabinet des Monnaies et Médailles de Marseille,MARSEILLE,France,fr,open,2002,payant:0;gratuit:0;total:,;label:musee de france
1305505,,Musée d'Histoire de Marseille,MARSEILLE,France,fr,open,2002,payant:13307;gratuit:20460;total:33767,;label:musee de france
1320691,,Musée d'Art Contemporain - Galeries Contemporaines,MARSEILLE,France,fr,open,2002,payant:5262;gratuit:15152;total:20414,;label:musee de france
1305601,,Musée Ziem,MARTIGUES,France,fr,open,2002,payant:0;gratuit:7321;total:7321,;label:musee de france
8305003,,Musée des A.T.P. de Moyenne Provence,DRAGUIGNAN,France,fr,open,2002,payant:9786;gratuit:1820;total:11606,;label:musee de france
8403102,,Musée Lapidaire et Archéologie,CARPENTRAS,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
8403103,,Musée Comtadin-Duplessis,CARPENTRAS,France,fr,open,2002,payant:546;gratuit:764;total:1310,;label:musee de france
8407201,,Musée Municipal Camille Pautet,MAZAN,France,fr,open,2002,payant:0;gratuit:1350;total:1350,;label:musee de france
8408701,,Musée Municipal,ORANGE,France,fr,open,2002,payant:62414;gratuit:0;total:62414,;label:musee de france
0105301,,Musée du Brou,BOURG-EN-BRESSE,France,fr,open,2002,payant:80303;gratuit:0;total:80303,;label:musee de france
0126901,,Musée de la Résistance et de la Déportation de l'Ain,NANTUA,France,fr,open,2002,payant:9025;gratuit:0;total:9025,;label:musee de france
0129001,,Musée du Vieux Pérouges,PEROUGES,France,fr,open,2002,payant:16686;gratuit:0;total:16686,;label:musee de france
0130501,,Musée Chintreuil,PONT-DE-VAUX,France,fr,open,2002,payant:4477;gratuit:958;total:5435,;label:musee de france
0138301,,Musée Louis Jourdan,SAINT-PAUL-DE-VARAX,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
0732401,,Musée du Rhône,TOURNON-SUR-RHÔNE,France,fr,open,2002,payant:7822;gratuit:3084;total:10906,;label:musee de france
3818501,,Musée Archéologique Grenoble Saint-Laurent,GRENOBLE,France,fr,open,2002,payant:4648;gratuit:11863;total:16511,;label:musee de france
3818505,,Musée de Grenoble,GRENOBLE,France,fr,open,2002,payant:49964;gratuit:84069;total:134033;mdf-date:06/01/2002,;label:musee de france
3818507,,Musée Stendhal,GRENOBLE,France,fr,open,2002,payant:0;gratuit:7263;total:7263,;label:musee de france
3818503,,Muséum d'Histoire Naturelle de Grenoble,GRENOBLE,France,fr,open,2002,payant:24202;gratuit:49173;total:73375;mdf-date:06/01/2002,;label:musee de france
3826901,,Musée Matheysin,LA MURE,France,fr,open,2002,payant:2773;gratuit:1766;total:4539,;label:musee de france
3851601,,Musée Hébert,LA TRONCHE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
3854402,,Musée Lapidaire Saint-Pierre,VIENNE,France,fr,open,2002,payant:2193;gratuit:4362;total:6555,;label:musee de france
4217301,,Musée du Vieux Pommiers,POMMIERS-EN-FOREZ,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
4218701,,Musée des Beaux-Arts et d'Archéologie J. Dechelette,ROANNE,France,fr,open,2002,payant:9661;gratuit:13724;total:23385,;label:musee de france
4221802,,Musée d'Art et d'Industrie,SAINT-ETIENNE,France,fr,open,2002,payant:62332;gratuit:0;total:62332,;label:musee de france
4231801,,Musée Rural,USSON-EN-FOREZ,France,fr,open,2002,payant:6198;gratuit:1171;total:7369,;label:musee de france
7306501,,Musée des Beaux-Arts,CHAMBERY,France,fr,open,2002,payant:11665;gratuit:20495;total:32160;mdf-date:06/01/2002,;label:musee de france
7306503,,Musée des Charmettes,CHAMBERY,France,fr,open,2002,payant:3117;gratuit:7050;total:10167;mdf-date:06/01/2002,;label:musee de france
7318101,,Musée de l'Académie de La Val d'Isère,MOÛTIERS,France,fr,open,2002,payant:223;gratuit:1855;total:2078,;label:musee de france
